ufs,cidades,unidades_locais,pessoal_ocp_total,pessoal_ocp_assal,pessoal_assal_medio,salarios_outras_rem,salario_medio_mensal_min,salario_medio_mensal,numero_empresas
Paraná,Rancho Alegre - PR,86.0,422.0,333.0,340.72,9014.655,2.039283,2035.20486029584,86.0
Paraná,Rancho Alegre D'Oeste - PR,61.0,415.0,353.0,345.95,10859.425,2.419466,2414.6275028628,61.0
Paraná,Realeza - PR,1100.0,5246.0,3842.0,3849.85,96458.012,1.93117,1927.30809691886,1087.0
Paraná,Rebouças - PR,378.0,2280.0,1901.0,1804.61,51746.128,2.210144,2205.72388749668,373.0
Paraná,Renascença - PR,248.0,1372.0,1051.0,1067.01,31840.004,2.300015,2295.4152978164,245.0
Paraná,Reserva - PR,939.0,4084.0,3028.0,3123.13,78607.607,1.939995,1936.11505124667,925.0
Paraná,Reserva do Iguaçu - PR,105.0,853.0,737.0,716.73,19033.626,2.046878,2042.7846984542,105.0
Paraná,Ribeirão Claro - PR,374.0,2677.0,2260.0,2212.54,65846.626,2.293868,2289.2806805405,368.0
Paraná,Ribeirão do Pinhal - PR,328.0,1603.0,1271.0,1305.69,34385.36,2.02983,2025.77004672448,322.0
Paraná,Rio Azul - PR,356.0,2196.0,1801.0,1822.28,52525.514,2.221679,2217.23563549298,334.0
Paraná,Rio Bom - PR,66.0,580.0,518.0,502.46,11278.024,1.730046,1726.58581318375,65.0
Paraná,Rio Bonito do Iguaçu - PR,249.0,1691.0,1088.0,1102.08,29333.443,2.051521,2047.41823851961,247.0
Paraná,Rio Branco do Ivaí - PR,96.0,479.0,376.0,390.55,10674.899,2.106751,2102.53764415075,93.0
Paraná,Rio Branco do Sul - PR,834.0,6014.0,5113.0,5058.44,148036.303,2.255681,2251.16991069913,819.0
Paraná,Rio Negro - PR,1167.0,8596.0,7351.0,8035.1,243511.205,2.335897,2331.22564172769,1132.0
Paraná,Rolândia - PR,2678.0,24039.0,20135.0,20154.41,588243.593,2.249641,2245.14174088183,2606.0
Paraná,Roncador - PR,248.0,1462.0,1177.0,1173.84,33820.316,2.220725,2216.28396479143,244.0
Paraná,Rondon - PR,294.0,2898.0,2469.0,2362.04,65070.533,2.123358,2119.1112832063,291.0
Paraná,Rosário do Ivaí - PR,129.0,713.0,612.0,604.12,13286.259,1.69514,1691.74985611621,126.0
Paraná,Sabáudia - PR,586.0,4661.0,3804.0,3813.11,91984.956,1.85936,1855.64167992894,583.0
Paraná,Salgado Filho - PR,102.0,1011.0,887.0,676.31,14100.634,1.607011,1603.79730278445,102.0
Paraná,Salto do Itararé - PR,96.0,790.0,700.0,682.02,12753.224,1.441282,1438.39950554123,91.0
Paraná,Salto do Lontra - PR,540.0,3127.0,2418.0,2415.72,54208.724,1.729612,1726.15280171288,534.0
Paraná,Santa Amélia - PR,74.0,411.0,335.0,336.34,9607.547,2.20171,2197.30652590556,73.0
Paraná,Santa Cecília do Pavão - PR,77.0,507.0,425.0,427.18,11121.817,2.006739,2002.72574702791,77.0
Paraná,Santa Cruz de Monte Castelo - PR,288.0,1484.0,1088.0,1131.75,28125.094,1.915445,1911.61366841685,284.0
Paraná,Santa Fé - PR,472.0,2948.0,2512.0,2477.95,56730.825,1.764626,1761.09671921734,460.0
Paraná,Santa Helena - PR,901.0,6001.0,4830.0,4902.03,157081.344,2.469874,2464.93397790146,874.0
Paraná,Santa Inês - PR,39.0,267.0,228.0,239.64,6692.993,2.152718,2148.41268312726,39.0
Paraná,Santa Isabel do Ivaí - PR,248.0,1596.0,1256.0,1232.31,31002.281,1.939098,1935.21990907633,245.0
Paraná,Santa Izabel do Oeste - PR,352.0,2537.0,2055.0,2041.19,50046.364,1.889797,1886.01762094284,347.0
Paraná,Santa Lúcia - PR,88.0,658.0,560.0,603.96,15253.435,1.94664,1942.74646308721,88.0
Paraná,Santa Maria do Oeste - PR,170.0,936.0,775.0,781.24,20843.479,2.05642,2052.30727876394,167.0
Paraná,Santa Mariana - PR,373.0,1684.0,1246.0,1245.07,34887.738,2.159758,2155.4387736,363.0
Paraná,Santa Mônica - PR,69.0,560.0,501.0,508.16,12183.323,1.847955,1844.25907648711,69.0
Paraná,Santana do Itararé - PR,83.0,611.0,531.0,540.53,12316.921,1.756339,1752.82678396844,80.0
Paraná,Santa Tereza do Oeste - PR,477.0,2856.0,2270.0,2207.09,61273.424,2.139825,2135.54513304501,473.0
Paraná,Santa Terezinha de Itaipu - PR,667.0,4038.0,3305.0,3274.35,87909.367,2.069361,2065.22179974651,654.0
Paraná,Santo Antônio da Platina - PR,1879.0,11526.0,9272.0,9799.16,240004.522,1.887803,1884.02743783062,1816.0
Paraná,Santo Antônio do Caiuá - PR,56.0,404.0,351.0,346.98,8827.034,1.960814,1956.89266062775,53.0
Paraná,Santo Antônio do Paraíso - PR,65.0,404.0,319.0,323.0,8233.843,1.964835,1960.90569183139,64.0
Paraná,Santo Antônio do Sudoeste - PR,650.0,4714.0,3884.0,3905.94,89378.915,1.763744,1760.21678618877,624.0
Paraná,Santo Inácio - PR,199.0,4120.0,3891.0,3953.21,120026.413,2.3402,2335.51999514319,196.0
Paraná,São Carlos do Ivaí - PR,245.0,2001.0,1719.0,1800.67,57751.34,2.472032,2467.08767804804,245.0
Paraná,São Jerônimo da Serra - PR,201.0,905.0,725.0,742.22,21260.57,2.207844,2203.42817700744,200.0
Paraná,São João - PR,554.0,2987.0,2261.0,3737.12,79412.033,1.637855,1634.57901353901,539.0
Paraná,São João do Caiuá - PR,131.0,692.0,529.0,530.09,14044.402,2.042113,2038.02866566925,131.0
Paraná,São João do Ivaí - PR,293.0,1619.0,1256.0,1264.41,30585.61,1.86447,1860.74076507559,283.0
Paraná,São João do Triunfo - PR,205.0,1193.0,975.0,1016.17,30601.738,2.321164,2316.52169041976,200.0
Paraná,São Jorge d'Oeste - PR,440.0,2513.0,1978.0,2014.93,54366.306,2.079677,2075.51802715803,434.0
Paraná,São Jorge do Ivaí - PR,187.0,1006.0,788.0,773.65,23120.547,2.303455,2298.84781927825,185.0
Paraná,São Jorge do Patrocínio - PR,181.0,1203.0,954.0,974.39,25580.294,2.02348,2019.43259175168,180.0
Paraná,São José da Boa Vista - PR,122.0,828.0,706.0,735.49,16154.846,1.692981,1689.59531949919,116.0
Paraná,São José das Palmeiras - PR,113.0,526.0,388.0,383.64,9961.385,2.001345,1997.34225997129,112.0
Paraná,São José dos Pinhais - PR,11802.0,112123.0,96759.0,99223.86,4280119.604,3.324803,3318.15320970643,11278.0
Paraná,São Manoel do Paraná - PR,60.0,548.0,484.0,510.1,12617.496,1.906531,1902.71832069127,60.0
Paraná,São Mateus do Sul - PR,1202.0,8876.0,7553.0,7687.23,268065.552,2.687802,2682.42618952771,1135.0
Paraná,São Miguel do Iguaçu - PR,989.0,7111.0,5793.0,5687.69,159079.575,2.155781,2151.46929326587,961.0
Paraná,São Pedro do Iguaçu - PR,133.0,706.0,549.0,567.37,16913.579,2.29771,2293.11479010441,130.0
Paraná,São Pedro do Ivaí - PR,329.0,2286.0,1905.0,2411.31,60049.331,1.91947,1915.63063550199,328.0
Paraná,São Pedro do Paraná - PR,77.0,588.0,498.0,491.38,13768.744,2.159747,2155.4278844197,76.0
Paraná,São Sebastião da Amoreira - PR,181.0,1206.0,972.0,1019.27,24262.781,1.834752,1831.0828036053,173.0
Paraná,São Tomé - PR,117.0,1022.0,875.0,906.3,22922.346,1.949455,1945.55597993532,115.0
Paraná,Sapopema - PR,151.0,1009.0,835.0,812.91,20260.305,1.92101,1917.16795217183,146.0
Paraná,Sarandi - PR,2703.0,16103.0,12561.0,12573.65,359873.51,2.206046,2201.63418675625,2646.0
Paraná,Saudade do Iguaçu - PR,180.0,1175.0,1000.0,1064.83,39857.91,2.885097,2879.32634967373,179.0
Paraná,Sengés - PR,403.0,4551.0,4152.0,4343.72,120100.184,2.13112,2126.85801393913,391.0
Paraná,Serranópolis do Iguaçu - PR,181.0,727.0,591.0,611.11,19033.196,2.400592,2395.79126507503,176.0
Paraná,Sertaneja - PR,200.0,1035.0,810.0,836.15,26330.939,2.427215,2422.36063643347,196.0
Paraná,Sertanópolis - PR,783.0,4583.0,3553.0,3502.87,99898.827,2.198176,2193.77971601748,774.0
Paraná,Siqueira Campos - PR,758.0,7080.0,6219.0,6005.54,130478.756,1.674611,1671.26143271303,728.0
Paraná,Sulina - PR,80.0,459.0,386.0,364.2,10831.066,2.292226,2287.64119460989,78.0
Paraná,Tamarana - PR,308.0,1952.0,1520.0,1512.08,45460.042,2.317294,2312.65958659086,290.0
Paraná,Tamboara - PR,181.0,914.0,680.0,725.76,20421.62,2.168819,2164.48115927283,180.0
Paraná,Tapejara - PR,494.0,5021.0,4332.0,5015.03,126346.81,1.941855,1937.9715344904,484.0
Paraná,Tapira - PR,140.0,825.0,691.0,699.66,18278.564,2.013637,2009.60950263754,140.0
Paraná,Teixeira Soares - PR,232.0,1252.0,1035.0,1078.11,30459.888,2.177666,2173.31098653413,226.0
Paraná,Telêmaco Borba - PR,2114.0,21653.0,19187.0,19559.56,776157.652,3.05856,3052.44263006074,2060.0
Paraná,Terra Boa - PR,577.0,5023.0,4353.0,4553.05,106206.205,1.797933,1794.3374390624,565.0
Paraná,Terra Rica - PR,323.0,2918.0,2475.0,2883.97,81171.984,2.169409,2165.07063847085,319.0
Paraná,Terra Roxa - PR,639.0,3481.0,2778.0,2987.03,73755.266,1.903179,1899.37228618394,613.0
Paraná,Tibagi - PR,578.0,2918.0,2226.0,2261.68,69460.416,2.367186,2362.45132957665,563.0
Paraná,Tijucas do Sul - PR,422.0,2525.0,2013.0,2037.1,53124.02,2.01004,2006.01986987535,412.0
Paraná,Toledo - PR,7168.0,61535.0,50558.0,50348.02,1547215.098,2.368615,2363.87738782975,6949.0
Paraná,Tomazina - PR,194.0,1173.0,946.0,978.82,24048.68,1.893715,1889.92711789549,189.0
Paraná,Três Barras do Paraná - PR,306.0,1982.0,1548.0,1564.46,47230.373,2.326928,2322.27453267237,301.0
Paraná,Tunas do Paraná - PR,181.0,1198.0,978.0,1092.31,23976.872,1.691892,1688.50854540448,177.0
Paraná,Tuneiras do Oeste - PR,166.0,882.0,719.0,758.9,18080.852,1.836371,1832.69833868859,161.0
Paraná,Tupãssi - PR,233.0,1337.0,1091.0,1152.18,34066.595,2.278948,2274.39055329229,226.0
Paraná,Turvo - PR,364.0,2542.0,2084.0,2096.15,61263.159,2.252699,2248.19344622651,347.0
Paraná,Ubiratã - PR,881.0,9047.0,7842.0,7277.85,180175.506,1.908177,1904.36108296988,853.0
Paraná,Umuarama - PR,5333.0,36162.0,29125.0,29302.49,813972.0,2.141071,2136.78874284168,5159.0
Paraná,União da Vitória - PR,2050.0,15705.0,13140.0,13248.15,371693.094,2.162496,2158.17125119647,1971.0
Paraná,Uniflor - PR,76.0,518.0,427.0,449.83,10041.846,1.720645,1717.20359315228,74.0
Paraná,Uraí - PR,277.0,1528.0,1209.0,1187.86,29724.168,1.928726,1924.8686390134,271.0
Paraná,Wenceslau Braz - PR,724.0,4091.0,3237.0,3120.43,77816.902,1.922143,1918.29829172952,701.0
Paraná,Ventania - PR,206.0,1746.0,1528.0,1605.83,39153.397,1.879299,1875.54085378326,201.0
Paraná,Vera Cruz do Oeste - PR,236.0,1293.0,971.0,978.91,24262.336,1.910363,1906.54252021283,234.0
Paraná,Verê - PR,345.0,1760.0,1364.0,1350.01,34650.976,1.978357,1974.39996170969,334.0
Paraná,Alto Paraíso - PR,82.0,556.0,458.0,466.78,14441.266,2.38462,2379.85049784613,81.0
Paraná,Doutor Ulysses - PR,59.0,428.0,370.0,373.68,9478.685,1.955124,1951.21391400293,59.0
Paraná,Virmond - PR,85.0,596.0,478.0,484.2,12268.729,1.952994,1949.08794840022,83.0
Paraná,Vitorino - PR,315.0,2017.0,1691.0,1767.0,54950.569,2.396965,2392.1713900135,312.0
Paraná,Xambrê - PR,137.0,765.0,644.0,650.75,15157.176,1.795272,1791.68131445965,137.0
Santa Catarina,Abdon Batista - SC,106.0,538.0,442.0,438.97,14243.645,2.500993,2495.99061439278,106.0
Santa Catarina,Abelardo Luz - SC,574.0,4359.0,3914.0,3903.45,116302.461,2.2965,2291.90668609721,557.0
Santa Catarina,Agrolândia - SC,511.0,3518.0,2917.0,2992.45,84205.407,2.168898,2164.56047720096,498.0
Santa Catarina,Agronômica - SC,288.0,1450.0,1049.0,1046.32,29634.925,2.183059,2178.69257529686,287.0
Santa Catarina,Água Doce - SC,254.0,1711.0,1370.0,1439.42,47285.515,2.532017,2526.95343102938,250.0
Santa Catarina,Águas de Chapecó - SC,118.0,711.0,611.0,639.61,17457.43,2.103736,2099.52819807262,115.0
Santa Catarina,Águas Frias - SC,117.0,611.0,544.0,575.08,19395.713,2.599582,2594.38325637637,115.0
Santa Catarina,Águas Mornas - SC,226.0,1520.0,1236.0,1237.33,34573.1,2.153669,2149.36131086228,224.0
Santa Catarina,Alfredo Wagner - SC,321.0,1568.0,1174.0,1203.53,27701.311,1.774065,1770.51679386727,316.0
Santa Catarina,Alto Bela Vista - SC,58.0,377.0,314.0,316.99,10042.059,2.441762,2436.87837762414,57.0
Santa Catarina,Anchieta - SC,239.0,1292.0,994.0,1009.82,25542.465,1.949597,1945.69824325127,239.0
Santa Catarina,Angelina - SC,168.0,924.0,732.0,806.49,20987.217,2.005774,2001.76233765119,165.0
Santa Catarina,Anita Garibaldi - SC,212.0,1291.0,1077.0,1130.39,28125.145,1.917753,1913.91704837064,208.0
Santa Catarina,Anitápolis - SC,108.0,573.0,453.0,448.58,10805.644,1.856679,1852.96576890495,107.0
Santa Catarina,Antônio Carlos - SC,460.0,2882.0,2281.0,2356.84,75112.834,2.456463,2451.54966297768,458.0
Santa Catarina,Apiúna - SC,420.0,3424.0,3003.0,3135.41,88730.499,2.181246,2176.88372493549,408.0
Santa Catarina,Arabutã - SC,181.0,806.0,654.0,668.81,21170.726,2.439827,2434.94772000327,181.0
Santa Catarina,Araquari - SC,2059.0,17440.0,15063.0,15121.06,518788.539,2.644443,2639.15431142444,2017.0
Santa Catarina,Araranguá - SC,3020.0,18742.0,14988.0,15334.11,425324.707,2.137904,2133.62791540208,2888.0
Santa Catarina,Armazém - SC,400.0,2867.0,2333.0,2383.77,52193.005,1.687618,1684.2424136815,397.0
Santa Catarina,Arroio Trinta - SC,206.0,957.0,782.0,780.83,21561.595,2.128387,2124.12974753689,202.0
Santa Catarina,Arvoredo - SC,116.0,938.0,838.0,763.88,19971.368,2.015157,2011.1261938041,115.0
Santa Catarina,Ascurra - SC,421.0,3066.0,2527.0,2615.08,64486.512,1.900684,1896.88304873156,412.0
Santa Catarina,Atalanta - SC,139.0,615.0,484.0,487.65,14910.887,2.356793,2352.07896584089,137.0
Santa Catarina,Aurora - SC,188.0,1460.0,1290.0,1316.55,36274.849,2.123706,2119.45843302571,182.0
Santa Catarina,Balneário Arroio do Silva - SC,297.0,1501.0,1142.0,1138.25,26039.666,1.76329,1759.76387504435,292.0
Santa Catarina,Balneário Camboriú - SC,11877.0,64595.0,50579.0,49800.11,1587544.912,2.457094,2452.18011334946,11469.0
Santa Catarina,Balneário Barra do Sul - SC,350.0,1599.0,1200.0,1159.38,37372.157,2.484554,2479.58504346488,347.0
Santa Catarina,Balneário Gaivota - SC,251.0,1597.0,1298.0,1238.47,30621.621,1.905763,1901.95104257052,248.0
Santa Catarina,Bandeirante - SC,73.0,463.0,405.0,397.64,12016.763,2.32929,2324.63128612661,72.0
Santa Catarina,Barra Bonita - SC,40.0,207.0,186.0,202.74,5823.309,2.213892,2209.46456621212,39.0
Santa Catarina,Barra Velha - SC,1263.0,9568.0,8137.0,7863.01,244337.839,2.395124,2390.33377607499,1231.0
Santa Catarina,Bela Vista do Toldo - SC,108.0,589.0,489.0,509.55,13070.05,1.977045,1973.09088713269,105.0
Santa Catarina,Belmonte - SC,75.0,316.0,262.0,279.57,8744.447,2.410837,2406.01555685792,74.0
Santa Catarina,Benedito Novo - SC,462.0,3521.0,2944.0,3063.5,84758.396,2.132509,2128.24436604688,453.0
Santa Catarina,Biguaçu - SC,2670.0,17741.0,14685.0,14852.08,471253.305,2.445644,2440.75269125733,2625.0
Santa Catarina,Blumenau - SC,22949.0,159821.0,130084.0,135101.29,4984326.587,2.84363,2837.94283134927,21932.0
Santa Catarina,Bocaina do Sul - SC,70.0,542.0,457.0,472.82,10081.3,1.643413,1640.1265077294,69.0
Santa Catarina,Bombinhas - SC,1559.0,7736.0,6080.0,5025.11,139376.78,2.137819,2133.5434983972,1499.0
Santa Catarina,Bom Jardim da Serra - SC,105.0,652.0,542.0,594.33,14512.591,1.882103,1878.33889227559,104.0
Santa Catarina,Bom Jesus - SC,119.0,560.0,465.0,453.51,13374.832,2.273147,2268.6009807264,116.0
Santa Catarina,Bom Jesus do Oeste - SC,76.0,310.0,246.0,257.98,7671.025,2.291888,2287.30462110957,74.0
Santa Catarina,Bom Retiro - SC,276.0,1731.0,1434.0,1455.56,34898.445,1.848,1844.30443899995,271.0
Santa Catarina,Botuverá - SC,200.0,2396.0,2122.0,2284.75,77201.388,2.604429,2599.22018062909,196.0
Santa Catarina,Braço do Norte - SC,1633.0,13878.0,11462.0,11628.26,300143.476,1.989483,1985.50425362932,1593.0
Santa Catarina,Braço do Trombudo - SC,156.0,1382.0,1162.0,1195.23,41657.096,2.686356,2680.98357638279,152.0
Santa Catarina,Brunópolis - SC,50.0,417.0,345.0,382.21,10258.387,2.068727,2064.58934174326,46.0
Santa Catarina,Brusque - SC,7533.0,60037.0,49847.0,51067.16,1576624.002,2.379647,2374.88768485687,7107.0
Santa Catarina,Caçador - SC,2514.0,26764.0,24229.0,25019.68,783599.427,2.414007,2409.17865456313,2359.0
Santa Catarina,Caibi - SC,250.0,1600.0,1321.0,1352.08,39360.94,2.243826,2239.33836413867,247.0
Santa Catarina,Calmon - SC,71.0,649.0,575.0,578.31,12960.157,1.727331,1723.8767336656,71.0
Santa Catarina,Camboriú - SC,2593.0,14988.0,11614.0,11618.37,343282.802,2.277367,2272.81188192624,2543.0
Santa Catarina,Capão Alto - SC,63.0,653.0,593.0,594.43,17296.749,2.242797,2238.31090935208,63.0
Santa Catarina,Campo Alegre - SC,487.0,5512.0,4963.0,5269.15,133448.761,1.952091,1948.1869576103,477.0
Santa Catarina,Campo Belo do Sul - SC,152.0,1357.0,1188.0,1249.0,31307.693,1.932034,1928.16979737636,146.0
Santa Catarina,Campo Erê - SC,323.0,2034.0,1679.0,1769.56,44116.814,1.921609,1917.76547668521,320.0
Santa Catarina,Campos Novos - SC,1370.0,11218.0,9862.0,10116.47,316677.724,2.412763,2407.93724718967,1318.0
Santa Catarina,Canelinha - SC,390.0,2860.0,2382.0,2495.16,61923.178,1.91285,1909.02442513321,388.0
Santa Catarina,Canoinhas - SC,2115.0,13654.0,11079.0,11662.24,339853.084,2.246132,2241.64010713867,2045.0
Santa Catarina,Capinzal - SC,985.0,9998.0,8956.0,8902.88,252904.736,2.189538,2185.15923628516,956.0
Santa Catarina,Capivari de Baixo - SC,581.0,4817.0,4118.0,4426.51,151716.604,2.641787,2636.50324973851,568.0
Santa Catarina,Catanduvas - SC,543.0,3362.0,2952.0,3081.85,93744.612,2.344558,2339.86858542758,531.0
Santa Catarina,Caxambu do Sul - SC,126.0,682.0,538.0,557.5,16661.154,2.30349,2298.8829251466,123.0
Santa Catarina,Celso Ramos - SC,95.0,558.0,422.0,439.21,11213.457,1.967856,1963.92071078667,95.0
Santa Catarina,Cerro Negro - SC,58.0,383.0,316.0,316.79,8196.587,1.994287,1990.29859625522,58.0
Santa Catarina,Chapadão do Lageado - SC,57.0,289.0,233.0,245.72,6960.804,2.183459,2179.09189947282,57.0
Santa Catarina,Chapecó - SC,12266.0,98153.0,84961.0,85057.87,3077153.22,2.788436,2782.85940908412,11784.0
Santa Catarina,Cocal do Sul - SC,696.0,6329.0,5381.0,5400.79,183379.318,2.617093,2611.85889186867,686.0
Santa Catarina,Concórdia - SC,4063.0,34055.0,29832.0,29902.53,957464.838,2.467976,2463.04046462341,3948.0
Santa Catarina,Cordilheira Alta - SC,313.0,2080.0,1724.0,1838.31,56487.969,2.368445,2363.70818013033,310.0
Santa Catarina,Coronel Freitas - SC,414.0,2536.0,2085.0,2080.43,56740.27,2.102153,2097.94905565011,409.0
Santa Catarina,Coronel Martins - SC,44.0,288.0,214.0,218.57,6656.443,2.34735,2342.65487909172,42.0
Santa Catarina,Corupá - SC,533.0,4913.0,4198.0,4294.32,133073.538,2.38849,2383.71290448779,523.0
Santa Catarina,Correia Pinto - SC,413.0,3462.0,3012.0,3231.93,109302.418,2.606717,2601.50384064392,405.0
Santa Catarina,Criciúma - SC,10324.0,81665.0,68719.0,70000.14,2300809.567,2.533424,2528.35710482425,9937.0
Santa Catarina,Cunha Porã - SC,626.0,3419.0,2660.0,2805.55,82866.292,2.276596,2272.04296977283,610.0
Santa Catarina,Cunhataí - SC,67.0,344.0,289.0,318.31,7897.537,1.91235,1908.52579609138,67.0
Santa Catarina,Curitibanos - SC,1346.0,10335.0,8981.0,9502.92,267289.969,2.167962,2163.62621658962,1271.0
Santa Catarina,Descanso - SC,434.0,1527.0,1102.0,1149.5,30045.501,2.014636,2010.60668518085,426.0
Santa Catarina,Dionísio Cerqueira - SC,577.0,2878.0,2215.0,2207.55,57084.328,1.993115,1989.12919473903,567.0
Santa Catarina,Dona Emma - SC,178.0,1380.0,1151.0,1268.47,29009.831,1.762752,1759.22604518708,174.0
Santa Catarina,Doutor Pedrinho - SC,157.0,1218.0,983.0,1078.02,26699.523,1.908986,1905.1682357827,157.0
Santa Catarina,Entre Rios - SC,51.0,322.0,293.0,302.16,7509.233,1.915511,1911.68026109448,51.0
Santa Catarina,Ermo - SC,50.0,727.0,677.0,803.5,21450.869,2.057714,2053.59906179695,49.0
Santa Catarina,Erval Velho - SC,214.0,1023.0,817.0,812.29,20157.487,1.91272,1908.89451190698,212.0
Santa Catarina,Faxinal dos Guedes - SC,488.0,4019.0,3451.0,3614.29,107237.24,2.286908,2282.33441742042,477.0
Santa Catarina,Flor do Sertão - SC,43.0,378.0,328.0,313.68,9500.012,2.334336,2329.66766719636,43.0
Santa Catarina,Florianópolis - SC,32218.0,329451.0,289367.0,303678.66,17759495.864,4.50757,4498.55471063241,30643.0
Santa Catarina,Formosa do Sul - SC,109.0,387.0,267.0,271.64,8173.62,2.319246,2314.60756884111,109.0
Santa Catarina,Forquilhinha - SC,890.0,8999.0,7825.0,7985.62,234133.651,2.259859,2255.33907776151,871.0
Santa Catarina,Fraiburgo - SC,1275.0,9874.0,8542.0,8885.0,244362.622,2.119842,2115.60211246266,1214.0
Santa Catarina,Frei Rogério - SC,50.0,321.0,276.0,298.09,7642.457,1.976113,1972.16044715458,49.0
Santa Catarina,Galvão - SC,85.0,454.0,364.0,386.88,11230.396,2.237407,2232.93169816123,84.0
Santa Catarina,Garopaba - SC,1273.0,7471.0,5816.0,5404.37,145483.59,2.07489,2070.74004640974,1216.0
Santa Catarina,Garuva - SC,824.0,5047.0,4042.0,4138.42,130496.597,2.430473,2425.61165112066,815.0
Santa Catarina,Gaspar - SC,3694.0,29094.0,24188.0,24864.09,753188.624,2.334841,2330.17120117963,3598.0
Santa Catarina,Governador Celso Ramos - SC,555.0,3279.0,2722.0,2891.92,80359.272,2.141785,2137.50119696896,542.0
Santa Catarina,Grão Pará - SC,265.0,2046.0,1692.0,1708.23,39784.174,1.795106,1791.51582452192,263.0
Santa Catarina,Gravatal - SC,560.0,3455.0,2831.0,2799.87,69925.638,1.924973,1921.123205995,521.0
Santa Catarina,Guabiruba - SC,951.0,8542.0,7123.0,7462.17,233227.412,2.409021,2404.20281953455,928.0
Santa Catarina,Guaraciaba - SC,405.0,2471.0,2104.0,2206.06,54181.412,1.893037,1889.25093745271,398.0
Santa Catarina,Guaramirim - SC,1690.0,14885.0,13244.0,13367.4,460018.893,2.652497,2647.19157744271,1655.0
Santa Catarina,Guarujá do Sul - SC,254.0,1305.0,1032.0,1059.03,28317.841,2.061,2056.87795580716,252.0
Santa Catarina,Guatambú - SC,227.0,2614.0,2323.0,2338.68,73642.065,2.427064,2422.21006327041,225.0
Santa Catarina,Herval d'Oeste - SC,603.0,4416.0,3736.0,3867.6,108885.349,2.169971,2165.6314192065,591.0
Santa Catarina,Ibiam - SC,83.0,483.0,242.0,234.58,7828.808,2.572354,2567.20948077415,82.0
Santa Catarina,Ibicaré - SC,140.0,797.0,612.0,610.67,19766.664,2.494899,2489.9088139005,139.0
Santa Catarina,Ibirama - SC,897.0,7054.0,6073.0,6194.75,164072.846,2.041451,2037.36844163948,871.0
Santa Catarina,Içara - SC,2272.0,20151.0,17371.0,17643.46,559303.794,2.443375,2438.48818594713,2235.0
Santa Catarina,Ilhota - SC,588.0,4132.0,3422.0,3548.8,96519.715,2.096335,2092.14198082125,544.0
Santa Catarina,Imaruí - SC,267.0,1250.0,971.0,1063.8,23398.832,1.695354,1691.96291957713,264.0
Santa Catarina,Imbituba - SC,1955.0,12569.0,9836.0,9728.14,281984.444,2.234197,2229.72850688036,1908.0
Santa Catarina,Imbuia - SC,198.0,969.0,774.0,742.69,19903.787,2.065638,2061.50687159049,197.0
Santa Catarina,Indaial - SC,3192.0,29535.0,25949.0,26438.88,759079.369,2.212943,2208.51717971063,3078.0
Santa Catarina,Iomerê - SC,113.0,771.0,638.0,690.06,19679.947,2.19818,2193.78326076439,112.0
Santa Catarina,Ipira - SC,161.0,628.0,468.0,514.42,14134.868,2.117874,2113.63776381466,160.0
Santa Catarina,Iporã do Oeste - SC,423.0,2099.0,1717.0,1719.3,44962.215,2.015683,2011.65120867616,420.0
Santa Catarina,Ipuaçu - SC,158.0,1653.0,1539.0,1435.14,46559.222,2.500562,2495.56044384842,155.0
Santa Catarina,Ipumirim - SC,352.0,3551.0,3251.0,3381.01,82465.523,1.879975,1876.21502723469,347.0
Santa Catarina,Iraceminha - SC,138.0,478.0,359.0,371.06,10995.071,2.283915,2279.34752414082,135.0
Santa Catarina,Irani - SC,432.0,1862.0,1481.0,1470.2,41970.666,2.200369,2195.96841873947,428.0
Santa Catarina,Irati - SC,51.0,427.0,378.0,384.83,9912.687,1.985403,1981.43176107732,49.0
Santa Catarina,Irineópolis - SC,249.0,1296.0,1053.0,1042.3,30885.025,2.283922,2279.35446018052,240.0
Santa Catarina,Itá - SC,361.0,1957.0,1573.0,1595.6,50512.249,2.44005,2435.17022774167,350.0
Santa Catarina,Itaiópolis - SC,594.0,4615.0,4107.0,4210.39,115020.659,2.105618,2101.40699555148,578.0
